time,x_kalman,y_kalman,z_kalman,x_lh,y_lh,z_lh,roll,pitch,yaw,motor.m1,motor.m2,motor.m3,motor.m4,rpm.m1,rpm.m2,rpm.m3,rpm.m4,controller.cmd_thrust,controller.cmd_roll,controller.cmd_pitch,controller.cmd_yaw
8.06,0.5066046118736267,0.4880826473236084,0.5299012660980225,0.0,0.0,0.0,7.657474040985107,0.9428194165229797,-0.010611266829073429,39163.0,45949.0,39597.0,40755.0,0,0,0,0,41297.15234375,-1740.0,-2251.0,-2384.0
8.08,0.5059528350830078,0.49020200967788696,0.5276686549186707,0.0,0.0,0.0,7.074682712554932,1.2352278232574463,-0.0019350165966898203,39936.0,44370.0,38880.0,42058.0,0,0,0,0,41248.76953125,-2411.0,-2293.0,-2296.0
8.1,0.506675124168396,0.4924088716506958,0.5273569822311401,0.0,0.0,0.0,6.4325642585754395,1.3749878406524658,0.030213329941034317,39253.0,43271.0,39569.0,42803.0,0,0,0,0,41576.77734375,-2051.0,-745.0,-2340.0
8.12,0.5053603649139404,0.4936252236366272,0.5250168442726135,0.0,0.0,0.0,5.813271522521973,1.5095515251159668,0.07263676822185516,39541.0,43889.0,39825.0,42949.0,0,0,0,0,41468.23046875,-1309.0,-1166.0,-2350.0
8.14,0.5054482221603394,0.49494993686676025,0.5245582461357117,0.0,0.0,0.0,5.175342559814453,1.522032380104065,0.11349496245384216,38948.0,44908.0,40204.0,41480.0,0,0,0,0,41590.72265625,-2693.0,-3417.0,-2190.0
8.16,0.5043696761131287,0.4956856369972229,0.5229693055152893,0.0,0.0,0.0,4.55865478515625,1.5424212217330933,0.14438031613826752,40026.0,44614.0,39704.0,41636.0,0,0,0,0,41435.09765625,-2324.0,-4373.0,-2236.0
8.18,0.5041659474372864,0.4964917302131653,0.5225714445114136,0.0,0.0,0.0,3.9549806118011475,1.52407705783844,0.2107527256011963,38756.0,43858.0,40456.0,42322.0,0,0,0,0,41408.32421875,-672.0,-1474.0,-2219.0
8.2,0.5034263134002686,0.4969383478164673,0.5217122435569763,0.0,0.0,0.0,3.3769171237945557,1.4287189245224,0.27031224966049194,39046.0,46278.0,40074.0,40002.0,0,0,0,0,41263.9140625,-684.0,-2792.0,-2232.0
8.22,0.5029773116111755,0.4973273277282715,0.5213972926139832,0.0,0.0,0.0,2.7854433059692383,1.239577293395996,0.32222774624824524,38595.0,43891.0,40139.0,42111.0,0,0,0,0,41287.7890625,-2474.0,-2713.0,-2214.0
8.24,0.5016200542449951,0.4973159730434418,0.5203242897987366,0.0,0.0,0.0,2.2823944091796875,1.1139121055603027,0.36310866475105286,39263.0,44439.0,39491.0,41607.0,0,0,0,0,41139.890625,-1266.0,-1849.0,-2157.0
8.26,0.500913143157959,0.4974762499332428,0.5201752185821533,0.0,0.0,0.0,1.8230875730514526,0.9236452579498291,0.3979100286960602,39990.0,44048.0,38884.0,41378.0,0,0,0,0,40997.9453125,-550.0,-1617.0,-2054.0
8.28,0.5002267956733704,0.49757272005081177,0.5201292634010315,0.0,0.0,0.0,1.3997372388839722,0.7003569602966309,0.4421499967575073,38731.0,44789.0,39903.0,40781.0,0,0,0,0,40986.46875,-1803.0,-652.0,-2106.0
8.3,0.498745322227478,0.4974127411842346,0.5194892883300781,0.0,0.0,0.0,1.02615225315094,0.5077658891677856,0.47320428490638733,39742.0,43932.0,37968.0,42166.0,0,0,0,0,39724.32421875,-97.0,1565.0,-2161.0
8.32,0.5107613801956177,0.5034924149513245,0.5283392667770386,0.0,0.0,0.0,0.49261999130249023,0.003412039251998067,0.5081343054771423,37666.0,42890.0,37772.0,40248.0,0,0,0,0,39725.54296875,-2510.0,-2443.0,-2187.0
8.34,0.5103102922439575,0.5035272836685181,0.5283823013305664,0.0,0.0,0.0,0.20029939711093903,-0.1850663721561432,0.5181761980056763,37146.0,44432.0,37758.0,39012.0,0,0,0,0,39381.48828125,-1206.0,-2731.0,-2157.0
8.36,0.5116233825683594,0.5049057602882385,0.5303746461868286,0.0,0.0,0.0,0.009746553376317024,-0.34961721301078796,0.5446611046791077,36041.0,42829.0,38565.0,40025.0,0,0,0,0,39598.8984375,-1594.0,-1746.0,-2126.0
8.38,0.51149982213974,0.5051723122596741,0.5303936004638672,0.0,0.0,0.0,-0.0317564532160759,-0.23340532183647156,0.5572248697280884,36422.0,44162.0,38780.0,39132.0,0,0,0,0,39678.1328125,-13.0,-1707.0,-2168.0
8.4,0.5116581320762634,0.5053625702857971,0.5309960246086121,0.0,0.0,0.0,-0.09064874798059464,-0.08897309005260468,0.5674381256103516,36664.0,43154.0,38704.0,40450.0,0,0,0,0,40108.5078125,-1208.0,-110.0,-2115.0
8.42,0.5115510821342468,0.5056226253509521,0.5303862690925598,0.0,0.0,0.0,-0.13600829243659973,0.07115228474140167,0.5759101510047913,38865.0,43501.0,37615.0,40743.0,0,0,0,0,40256.40625,-1427.0,-1229.0,-2187.0
8.44,0.5117049217224121,0.5058249235153198,0.530536413192749,0.0,0.0,0.0,-0.19178719818592072,0.17180758714675903,0.5921316742897034,38579.0,45339.0,37659.0,39759.0,0,0,0,0,40536.19140625,-1771.0,-2744.0,-2170.0
8.46,0.5117021799087524,0.506076991558075,0.5299555659294128,0.0,0.0,0.0,-0.17419232428073883,0.2048277109861374,0.5975378155708313,37973.0,45019.0,39109.0,40251.0,0,0,0,0,40639.1484375,-1402.0,-2742.0,-2182.0
8.48,0.5117725729942322,0.5063327550888062,0.5297834277153015,0.0,0.0,0.0,-0.09203147888183594,0.2662530839443207,0.6038981676101685,38278.0,44882.0,39046.0,40550.0,0,0,0,0,40740.8203125,-1225.0,-2614.0,-2197.0
8.5,0.5118818283081055,0.5066155195236206,0.5295376777648926,0.0,0.0,0.0,-0.03491482138633728,0.3680581748485565,0.6122531294822693,38254.0,45086.0,39152.0,41116.0,0,0,0,0,40510.65234375,-1257.0,-2698.0,-2131.0
8.52,0.5128403902053833,0.5100176930427551,0.5307324528694153,0.0,0.0,0.0,-0.13127169013023376,0.406671404838562,0.6588658690452576,37450.0,44320.0,39284.0,41070.0,0,0,0,0,40534.1640625,-2611.0,-2821.0,-2187.0
8.54,0.5129352807998657,0.5107000470161438,0.5305459499359131,0.0,0.0,0.0,-0.0754193514585495,0.44398146867752075,0.6569251418113708,37296.0,45928.0,39564.0,40212.0,0,0,0,0,40773.69140625,-2309.0,-3349.0,-2283.0
8.56,0.5125961899757385,0.5117281079292297,0.5292976498603821,0.0,0.0,0.0,-0.03087622858583927,0.5163909196853638,0.6529017090797424,37992.0,45204.0,38600.0,41372.0,0,0,0,0,40818.1796875,-2274.0,-3449.0,-2178.0
8.58,0.5125452876091003,0.5125177502632141,0.5289462804794312,0.0,0.0,0.0,0.10789968073368073,0.626197338104248,0.6371480226516724,38584.0,44684.0,38682.0,41362.0,0,0,0,0,41013.8828125,-1546.0,137.0,-2194.0
8.6,0.5122309327125549,0.5134421586990356,0.527717649936676,0.0,0.0,0.0,0.24734848737716675,0.7000684142112732,0.6280316710472107,38577.0,44375.0,39083.0,42093.0,0,0,0,0,41049.54296875,-1730.0,-1679.0,-2195.0
8.62,0.5120680332183838,0.5141744017601013,0.5272539258003235,0.0,0.0,0.0,0.382133424282074,0.6916929483413696,0.6268092393875122,39803.0,44255.0,37325.0,42861.0,0,0,0,0,40782.953125,-1562.0,-1199.0,-2332.0
8.64,0.5123968720436096,0.5144690275192261,0.5282574892044067,0.0,0.0,0.0,0.5145047903060913,0.6593238711357117,0.6197613477706909,39195.0,44669.0,37691.0,41485.0,0,0,0,0,40760.34375,-2613.0,-4637.0,-2288.0
8.66,0.5121530294418335,0.5153322219848633,0.5279707908630371,0.0,0.0,0.0,0.6238789558410645,0.6532604694366455,0.5980145931243896,38249.0,43981.0,38425.0,42173.0,0,0,0,0,40707.02734375,-1915.0,-2458.0,-2398.0
8.68,0.5117700099945068,0.5161336660385132,0.5276027917861938,0.0,0.0,0.0,0.7407729625701904,0.6531122326850891,0.5761977434158325,38475.0,44431.0,38201.0,41809.0,0,0,0,0,40729.1171875,-3032.0,-416.0,-2420.0
8.7,0.5115907192230225,0.5165327191352844,0.5273899435997009,0.0,0.0,0.0,0.8383342623710632,0.6212751865386963,0.5495247840881348,40275.0,44863.0,36333.0,41385.0,0,0,0,0,40714.4765625,-901.0,-2134.0,-2421.0
8.72,0.5112759470939636,0.5172255039215088,0.527172863483429,0.0,0.0,0.0,0.9070810675621033,0.5860141515731812,0.5226424932479858,37053.0,45595.0,39311.0,40417.0,0,0,0,0,40594.65234375,-1515.0,-3666.0,-2399.0
8.74,0.5109869241714478,0.5177150964736938,0.5275716185569763,0.0,0.0,0.0,0.9678736329078674,0.5660924911499023,0.495815247297287,38723.0,43299.0,37617.0,42673.0,0,0,0,0,40578.9375,-1258.0,-1845.0,-2397.0
8.76,0.5103994607925415,0.5185450911521912,0.5274401307106018,0.0,0.0,0.0,1.0161139965057373,0.5876767635345459,0.47249382734298706,37645.0,44791.0,38367.0,40913.0,0,0,0,0,40426.921875,-873.0,-2821.0,-2413.0
8.78,0.5096932053565979,0.5189282894134521,0.5281781554222107,0.0,0.0,0.0,1.035037636756897,0.5477701425552368,0.45199280977249146,36164.0,44704.0,39596.0,40696.0,0,0,0,0,39970.1875,-753.0,-2724.0,-2463.0
8.8,0.5072880983352661,0.5251993536949158,0.5310565829277039,0.0,0.0,0.0,0.8871971964836121,0.4888858199119568,0.4333741068840027,36040.0,45818.0,38758.0,38976.0,0,0,0,0,40003.51171875,-2642.0,-2041.0,-2535.0
8.82,0.5063968300819397,0.525582492351532,0.5312421321868896,0.0,0.0,0.0,0.9105228781700134,0.3828810453414917,0.39280667901039124,37842.0,44770.0,36930.0,40290.0,0,0,0,0,39958.234375,-1848.0,-444.0,-2583.0
8.84,0.5055171847343445,0.5261356234550476,0.5317105054855347,0.0,0.0,0.0,1.035690188407898,0.29478731751441956,0.343871146440506,37541.0,44897.0,37131.0,40411.0,0,0,0,0,40163.75,-1869.0,-3268.0,-2563.0
8.86,0.5044821500778198,0.5265963673591614,0.5313262939453125,0.0,0.0,0.0,1.207482933998108,0.1658262312412262,0.31078723073005676,37586.0,44680.0,37712.0,40778.0,0,0,0,0,40244.828125,-2322.0,-4070.0,-2555.0
8.88,0.5036388635635376,0.5271638631820679,0.531311571598053,0.0,0.0,0.0,1.340024709701538,0.06677396595478058,0.2729773223400116,37146.0,45044.0,38416.0,40634.0,0,0,0,0,40372.16015625,-1286.0,-1984.0,-2537.0
8.9,0.502863347530365,0.5277162790298462,0.5311660766601562,0.0,0.0,0.0,1.4458712339401245,-0.00498988339677453,0.2530006468296051,38324.0,46160.0,38128.0,40632.0,0,0,0,0,40884.65625,-1008.0,-2515.0,-2568.0
8.92,0.5009496808052063,0.5280181765556335,0.5292297005653381,0.0,0.0,0.0,1.4920185804367065,-0.022951561957597733,0.24403016269207,39254.0,44988.0,37628.0,41986.0,0,0,0,0,41024.5546875,-1986.0,-2616.0,-2359.0
8.94,0.5000589489936829,0.5283971428871155,0.5286054611206055,0.0,0.0,0.0,1.5002273321151733,-0.11170296370983124,0.23709768056869507,39450.0,46326.0,37694.0,41182.0,0,0,0,0,41185.7734375,-1805.0,-3866.0,-2541.0
8.96,0.4988172948360443,0.5285939574241638,0.5275279879570007,0.0,0.0,0.0,1.4904651641845703,-0.2329658716917038,0.23528650403022766,38772.0,45436.0,38420.0,42260.0,0,0,0,0,41222.0390625,-1893.0,-799.0,-2559.0
8.98,0.49795448780059814,0.5288153886795044,0.5268171429634094,0.0,0.0,0.0,1.4915159940719604,-0.32568982243537903,0.20920683443546295,37444.0,45136.0,39646.0,42134.0,0,0,0,0,41076.1640625,-2127.0,-3180.0,-2748.0
9.0,0.4978528916835785,0.5291472673416138,0.526843249797821,0.0,0.0,0.0,1.4634785652160645,-0.49121832847595215,0.19250889122486115,38241.0,45099.0,38883.0,42113.0,0,0,0,0,41052.578125,-725.0,-1459.0,-2541.0
9.02,0.4971553683280945,0.5292485952377319,0.5261902213096619,0.0,0.0,0.0,1.4330955743789673,-0.6094953417778015,0.18733341991901398,37882.0,46654.0,39654.0,40778.0,0,0,0,0,41242.12109375,-1465.0,-406.0,-2478.0
9.04,0.4955323040485382,0.5288249850273132,0.5247352719306946,0.0,0.0,0.0,1.4214625358581543,-0.6597092151641846,0.19422303140163422,37564.0,45628.0,39850.0,41798.0,0,0,0,0,41210.61328125,-1849.0,-2189.0,-2575.0
9.06,0.4948699176311493,0.5288854837417603,0.5240659713745117,0.0,0.0,0.0,1.3532874584197998,-0.705680787563324,0.2037373036146164,38009.0,44741.0,39157.0,42841.0,0,0,0,0,41187.359375,-2413.0,-3718.0,-2556.0
9.08,0.4942801594734192,0.5286152958869934,0.5236546993255615,0.0,0.0,0.0,1.2615000009536743,-0.785194993019104,0.19584381580352783,37313.0,45697.0,39855.0,41663.0,0,0,0,0,41132.50390625,-1046.0,-1014.0,-2528.0
9.1,0.4936557114124298,0.5285332202911377,0.5230536460876465,0.0,0.0,0.0,1.1409355401992798,-0.8378265500068665,0.2027934044599533,38053.0,45929.0,39057.0,41289.0,0,0,0,0,41082.46875,-2206.0,-3048.0,-2570.0
9.12,0.49305927753448486,0.528110146522522,0.522648811340332,0.0,0.0,0.0,1.0823031663894653,-0.8592472076416016,0.199994757771492,39754.0,44004.0,37418.0,43440.0,0,0,0,0,41154.5078125,-1570.0,-257.0,-2523.0
9.14,0.49187031388282776,0.5277139544487,0.5215475559234619,0.0,0.0,0.0,1.0444018840789795,-0.843251645565033,0.1963704377412796,38238.0,45246.0,38990.0,41894.0,0,0,0,0,41092.6171875,-2462.0,-3759.0,-2533.0
9.16,0.49136027693748474,0.5273543000221252,0.5211659073829651,0.0,0.0,0.0,0.9753071069717407,-0.9233196377754211,0.1985103189945221,38216.0,44662.0,38176.0,41738.0,0,0,0,0,40698.79296875,-653.0,-531.0,-2481.0
9.18,0.4930289387702942,0.5276705622673035,0.5227513313293457,0.0,0.0,0.0,0.9110780358314514,-0.9766003489494324,0.2102038711309433,37743.0,44327.0,38599.0,41923.0,0,0,0,0,40648.04296875,-429.0,-2405.0,-2510.0
9.2,0.49287083745002747,0.5273020267486572,0.5226282477378845,0.0,0.0,0.0,0.8007209897041321,-1.0041871070861816,0.22709102928638458,36674.0,44936.0,39146.0,40952.0,0,0,0,0,40427.21875,-1676.0,-1998.0,-2503.0
9.22,0.49382925033569336,0.5272895693778992,0.5235483050346375,0.0,0.0,0.0,0.6978391408920288,-0.9996000528335571,0.21800051629543304,38463.0,43199.0,37429.0,42537.0,0,0,0,0,40407.9375,-2023.0,-2035.0,-2496.0
9.24,0.49395251274108887,0.5269275903701782,0.5235813856124878,0.0,0.0,0.0,0.6203091740608215,-0.9396562576293945,0.220390185713768,38562.0,44546.0,37440.0,41488.0,0,0,0,0,40509.95703125,-2632.0,-2170.0,-2501.0
9.26,0.49361371994018555,0.5263398885726929,0.5230754017829895,0.0,0.0,0.0,0.5681140422821045,-0.8682641983032227,0.22318996489048004,37553.0,45309.0,38539.0,40803.0,0,0,0,0,40551.171875,-707.0,-3516.0,-2469.0
9.28,0.4937545359134674,0.5258393287658691,0.5229960680007935,0.0,0.0,0.0,0.5520718693733215,-0.8023830056190491,0.22729003429412842,38141.0,44657.0,38163.0,41459.0,0,0,0,0,40605.6953125,-619.0,-3195.0,-2418.0
9.3,0.49578121304512024,0.5259898900985718,0.5245630741119385,0.0,0.0,0.0,0.478132039308548,-0.7670276165008545,0.2343098372220993,37803.0,44111.0,38075.0,41379.0,0,0,0,0,40342.671875,-1103.0,-3195.0,-2457.0
9.32,0.4962972104549408,0.5255925059318542,0.5246181488037109,0.0,0.0,0.0,0.4161079525947571,-0.6629883050918579,0.25259625911712646,38079.0,43917.0,37735.0,41793.0,0,0,0,0,40381.0390625,-598.0,-1875.0,-2464.0
9.34,0.4970170259475708,0.525297999382019,0.5248655676841736,0.0,0.0,0.0,0.3585973381996155,-0.5433170795440674,0.2567872405052185,37470.0,44376.0,38514.0,41232.0,0,0,0,0,40398.375,-1526.0,-2360.0,-2371.0
9.36,0.4976958632469177,0.5249889492988586,0.5249087810516357,0.0,0.0,0.0,0.3023991882801056,-0.45473018288612366,0.2725158929824829,37685.0,44373.0,38423.0,41279.0,0,0,0,0,40440.76953125,-1241.0,-3539.0,-2078.0
9.38,0.49827343225479126,0.5245818495750427,0.5248222947120667,0.0,0.0,0.0,0.27969977259635925,-0.36605748534202576,0.2957185208797455,37715.0,44421.0,38001.0,40975.0,0,0,0,0,40278.6484375,-234.0,-1193.0,-2413.0
9.4,0.5004546046257019,0.5247160196304321,0.526157796382904,0.0,0.0,0.0,0.25919148325920105,-0.28581905364990234,0.29173895716667175,38262.0,42902.0,37504.0,42648.0,0,0,0,0,40329.4296875,-1188.0,-1012.0,-2625.0
9.42,0.5014180541038513,0.5241602659225464,0.5260749459266663,0.0,0.0,0.0,0.253472238779068,-0.17241229116916656,0.28604385256767273,37541.0,44749.0,38029.0,40449.0,0,0,0,0,40192.578125,-401.0,-1381.0,-2278.0
9.44,0.5036721229553223,0.5242588520050049,0.5273104906082153,0.0,0.0,0.0,0.2510976791381836,-0.05775894597172737,0.2977297604084015,38486.0,44100.0,37218.0,41200.0,0,0,0,0,40251.578125,-1026.0,-1341.0,-2499.0
9.46,0.5045996308326721,0.523925244808197,0.5272510051727295,0.0,0.0,0.0,0.26927849650382996,0.1177145317196846,0.3012219965457916,37182.0,44496.0,38460.0,40754.0,0,0,0,0,40223.9609375,-101.0,-2673.0,-2410.0
9.48,0.5056716203689575,0.5240167379379272,0.5277170538902283,0.0,0.0,0.0,0.27215757966041565,0.17644266784191132,0.30337175726890564,37455.0,44075.0,38865.0,40689.0,0,0,0,0,40271.1171875,-1494.0,-2304.0,-2715.0
9.5,0.5066742897033691,0.5237290859222412,0.5276538133621216,0.0,0.0,0.0,0.2633052468299866,0.35631752014160156,0.30800026655197144,37783.0,43721.0,38343.0,41505.0,0,0,0,0,40338.95703125,-1020.0,-1716.0,-2675.0
9.52,0.5068454742431641,0.5231876969337463,0.5268024802207947,0.0,0.0,0.0,0.2620024085044861,0.5420793890953064,0.31056952476501465,37657.0,44027.0,38491.0,42001.0,0,0,0,0,40544.41015625,-1414.0,235.0,-2400.0
9.54,0.5076766610145569,0.5228413343429565,0.526559591293335,0.0,0.0,0.0,0.2591215968132019,0.6915059685707092,0.3176376521587372,37702.0,44048.0,39136.0,41674.0,0,0,0,0,40640.6484375,-97.0,-2250.0,-2284.0
9.56,0.507838785648346,0.5221996307373047,0.5256421566009521,0.0,0.0,0.0,0.27590006589889526,0.7738649845123291,0.3254692554473877,37446.0,44804.0,39998.0,40952.0,0,0,0,0,40800.1171875,-1575.0,-4525.0,-2096.0
9.58,0.5082638263702393,0.5218100547790527,0.5252959132194519,0.0,0.0,0.0,0.2689740061759949,0.843143880367279,0.3588580787181854,37033.0,44753.0,40181.0,41217.0,0,0,0,0,40796.578125,-606.0,-1698.0,-2627.0
9.6,0.5087319016456604,0.521420419216156,0.524914562702179,0.0,0.0,0.0,0.29548412561416626,0.9309578537940979,0.36585500836372375,38382.0,43908.0,38340.0,41694.0,0,0,0,0,40581.796875,-894.0,-2620.0,-2541.0
9.62,0.5102569460868835,0.5213433504104614,0.5256473422050476,0.0,0.0,0.0,0.3316819965839386,0.9708698391914368,0.36250028014183044,37943.0,44685.0,38551.0,41065.0,0,0,0,0,40561.88671875,-738.0,-5776.0,-2453.0
9.64,0.5107495188713074,0.5209464430809021,0.5254682302474976,0.0,0.0,0.0,0.32211750745773315,0.9857552647590637,0.3751792311668396,37691.0,44373.0,38819.0,41145.0,0,0,0,0,40507.57421875,-1534.0,-1566.0,-2166.0
9.66,0.5112261772155762,0.5205431580543518,0.5253236293792725,0.0,0.0,0.0,0.2956819534301758,1.0277262926101685,0.39600780606269836,38072.0,44238.0,37834.0,41872.0,0,0,0,0,40504.25,-1284.0,-4522.0,-1987.0
9.68,0.5115715265274048,0.5201305747032166,0.5251732468605042,0.0,0.0,0.0,0.29505032300949097,1.0959187746047974,0.4154508411884308,36783.0,44357.0,39517.0,41743.0,0,0,0,0,40600.203125,-1792.0,-1855.0,-2275.0
9.7,0.5112147927284241,0.5195100903511047,0.5244543552398682,0.0,0.0,0.0,0.2915630042552948,1.1237921714782715,0.4129965901374817,38382.0,43602.0,37974.0,42434.0,0,0,0,0,40598.6171875,-2534.0,-4825.0,-2189.0
9.72,0.5112899541854858,0.5190397500991821,0.5242571234703064,0.0,0.0,0.0,0.2690219581127167,1.1189628839492798,0.4217504858970642,37513.0,42949.0,39153.0,42729.0,0,0,0,0,40586.171875,-728.0,-1261.0,-2295.0
9.74,0.5122613906860352,0.5188408493995667,0.5249685049057007,0.0,0.0,0.0,0.2743137776851654,1.060805320739746,0.42562395334243774,38552.0,42964.0,37998.0,42002.0,0,0,0,0,40379.6796875,-222.0,-1867.0,-2046.0
9.76,0.5123550295829773,0.5183591246604919,0.5248571038246155,0.0,0.0,0.0,0.26944953203201294,1.0169963836669922,0.4562893807888031,38263.0,43475.0,37679.0,42079.0,0,0,0,0,40374.10546875,542.0,-1396.0,-2203.0
9.78,0.5111616849899292,0.5174739956855774,0.5236310958862305,0.0,0.0,0.0,0.25153136253356934,0.9958175420761108,0.46874135732650757,37425.0,45463.0,38849.0,40623.0,0,0,0,0,40590.66015625,-1161.0,-223.0,-1937.0
9.8,0.5109376311302185,0.5169515013694763,0.5234380960464478,0.0,0.0,0.0,0.1913072019815445,0.9494865536689758,0.4874437749385834,37989.0,44389.0,38243.0,41807.0,0,0,0,0,40607.140625,-1333.0,-2616.0,-2093.0
9.82,0.5106477737426758,0.5164119005203247,0.5232177376747131,0.0,0.0,0.0,0.16389882564544678,0.8857131600379944,0.4967367947101593,37778.0,46148.0,38642.0,40556.0,0,0,0,0,40781.265625,-1722.0,-1276.0,-2281.0
9.84,0.5093041658401489,0.5154916048049927,0.5220701694488525,0.0,0.0,0.0,0.1556881070137024,0.8411340713500977,0.49183323979377747,37335.0,44999.0,39195.0,41459.0,0,0,0,0,40747.50390625,-1190.0,-3935.0,-2399.0
9.86,0.5085340738296509,0.5145618915557861,0.5216386318206787,0.0,0.0,0.0,0.1640641838312149,0.7011818885803223,0.478619247674942,39231.0,44573.0,37559.0,42501.0,0,0,0,0,40966.3359375,-851.0,-3201.0,-2352.0
9.88,0.5066796541213989,0.5134986639022827,0.5201730132102966,0.0,0.0,0.0,0.1341535598039627,0.5981104969978333,0.476774126291275,38678.0,44674.0,38562.0,41838.0,0,0,0,0,40938.8828125,-1291.0,-2089.0,-2181.0
9.9,0.5058989524841309,0.5128385424613953,0.5198531746864319,0.0,0.0,0.0,0.06489427387714386,0.4772696793079376,0.48797717690467834,38185.0,45377.0,39153.0,41745.0,0,0,0,0,41115.328125,-727.0,-1117.0,-2427.0
9.92,0.5037822127342224,0.5116796493530273,0.518324077129364,0.0,0.0,0.0,0.019969459623098373,0.38007622957229614,0.49458757042884827,38269.0,44987.0,38807.0,42157.0,0,0,0,0,41055.59375,-1960.0,-3248.0,-2587.0
9.94,0.5028330087661743,0.5109319686889648,0.5180244445800781,0.0,0.0,0.0,-0.013487376272678375,0.23377612233161926,0.48483800888061523,37674.0,44406.0,39122.0,42774.0,0,0,0,0,40994.76171875,-1458.0,-1325.0,-2436.0
9.96,0.5021964907646179,0.5104838013648987,0.5177909731864929,0.0,0.0,0.0,-0.030503997579216957,0.1531669795513153,0.476415753364563,38203.0,45629.0,38453.0,41519.0,0,0,0,0,40951.73046875,-1140.0,-2652.0,-2487.0
9.98,0.5012101531028748,0.5097675919532776,0.5175635814666748,0.0,0.0,0.0,-0.08246386051177979,-0.017151588574051857,0.4627920389175415,37770.0,45702.0,38434.0,41574.0,0,0,0,0,40870.69140625,-1832.0,-2034.0,-2241.0
10.0,0.5006876587867737,0.5092438459396362,0.5178297162055969,0.0,0.0,0.0,-0.11979393661022186,-0.1922486275434494,0.4593356251716614,37167.0,45359.0,38657.0,41569.0,0,0,0,0,40688.00390625,-858.0,-553.0,-2534.0
10.02,0.4998140037059784,0.5086019039154053,0.5177428722381592,0.0,0.0,0.0,-0.1580587923526764,-0.34951043128967285,0.436722993850708,38600.0,43932.0,37130.0,42774.0,0,0,0,0,40609.359375,-1731.0,-1942.0,-2506.0
10.04,0.498918741941452,0.507994532585144,0.5176809430122375,0.0,0.0,0.0,-0.19936133921146393,-0.46192625164985657,0.41933897137641907,37545.0,45203.0,37819.0,41357.0,0,0,0,0,40481.0,-2450.0,-737.0,-2558.0
10.06,0.49843230843544006,0.5074862837791443,0.518020510673523,0.0,0.0,0.0,-0.21996384859085083,-0.5862784385681152,0.39822325110435486,36320.0,45866.0,38906.0,40660.0,0,0,0,0,40438.37109375,-282.0,-1488.0,-2416.0
10.08,0.4977571368217468,0.5068797469139099,0.518062174320221,0.0,0.0,0.0,-0.22508645057678223,-0.6586423516273499,0.3818027675151825,37553.0,43783.0,37895.0,42837.0,0,0,0,0,40517.2421875,-1059.0,97.0,-2573.0
