time,x_kalman,y_kalman,z_kalman,x_lh,y_lh,z_lh,roll,pitch,yaw,target.x,target.y,target.z,target.vx,target.vy,target.vz,target.ax,target.ay,target.az,target.roll,target.pitch,target.yaw,motor.m1,motor.m2,motor.m3,motor.m4,rpm.m1,rpm.m2,rpm.m3,rpm.m4,controller.cmd_thrust,controller.cmd_roll,controller.cmd_pitch,controller.cmd_yaw
7.54,0.22913555800914764,1.056911587715149,0.5315311551094055,0.0,0.0,0.0,1.2641249895095825,-0.14294753968715668,0.40698984265327454,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34891.0,38393.0,37699.0,41061.0,0,0,0,0,38212.62890625,1081.0,-3128.0,-1660.0
7.56,0.21924997866153717,1.0569723844528198,0.531578779220581,0.0,0.0,0.0,1.2447961568832397,-0.5134062170982361,0.3997342884540558,0.0,0.949999988079071,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36370.0,41082.0,36726.0,38722.0,0,0,0,0,38234.3203125,-3346.0,-2401.0,-1739.0
7.58,0.20875020325183868,1.0568827390670776,0.5305116176605225,0.0,0.0,0.0,1.2475149631500244,-0.9221544861793518,0.40361419320106506,0.0,0.949999988079071,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37704.0,41188.0,35346.0,38638.0,0,0,0,0,38209.31640625,-2876.0,-1593.0,-1717.0
7.6,0.19846400618553162,1.056172251701355,0.5304213166236877,0.0,0.0,0.0,1.4441393613815308,-1.2511988878250122,0.4078998565673828,0.0,0.949999988079071,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37194.0,41942.0,35576.0,37904.0,0,0,0,0,38162.76953125,-2821.0,-1350.0,-1695.0
7.62,0.18740694224834442,1.0524672269821167,0.530598521232605,0.0,0.0,0.0,1.8376513719558716,-1.617833137512207,0.415727823972702,0.0,0.949999988079071,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36743.0,40967.0,36189.0,38773.0,0,0,0,0,38179.953125,-2374.0,-1172.0,-1604.0
7.64,0.17790696024894714,1.053443431854248,0.5305368304252625,0.0,0.0,0.0,2.1639890670776367,-2.0423624515533447,0.41334298253059387,0.0,0.949999988079071,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35599.0,41071.0,37793.0,38721.0,0,0,0,0,38320.16015625,1001.0,-3864.0,-1342.0
7.66,0.16903012990951538,1.0533114671707153,0.5298399925231934,0.0,0.0,0.0,2.3915300369262695,-2.5043036937713623,0.42490318417549133,0.0,0.8999999761581421,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35697.0,39275.0,37427.0,40921.0,0,0,0,0,38334.7421875,-2491.0,-3041.0,-1775.0
7.68,0.15922911465168,1.0521687269210815,0.5296681523323059,0.0,0.0,0.0,2.4955344200134277,-2.8813531398773193,0.44466763734817505,0.0,0.8999999761581421,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36879.0,43315.0,36339.0,36839.0,0,0,0,0,38376.515625,-2808.0,-1742.0,-1751.0
7.7,0.14801715314388275,1.0517700910568237,0.5292882323265076,0.0,0.0,0.0,2.6409504413604736,-3.211942434310913,0.4404103755950928,0.0,0.8999999761581421,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37816.0,41564.0,35660.0,38452.0,0,0,0,0,38379.40234375,-2516.0,-1500.0,-1512.0
7.72,0.13978488743305206,1.0493824481964111,0.5290947556495667,0.0,0.0,0.0,3.024432420730591,-3.513448715209961,0.4417906105518341,0.0,0.8999999761581421,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36907.0,41921.0,36603.0,38125.0,0,0,0,0,38390.703125,-401.0,-874.0,-1408.0
7.74,0.1272629052400589,1.047680139541626,0.528881847858429,0.0,0.0,0.0,3.4220829010009766,-3.812842845916748,0.4572675824165344,0.0,0.8999999761581421,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36335.0,41731.0,37087.0,38427.0,0,0,0,0,38409.765625,1999.0,-1616.0,-1523.0
7.76,0.12086353451013565,1.0483146905899048,0.528732180595398,0.0,0.0,0.0,3.680870294570923,-4.1989288330078125,0.4730405807495117,0.0,0.8500000238418579,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35863.0,40477.0,37601.0,39719.0,0,0,0,0,38183.55078125,-141.0,-1903.0,-1660.0
7.78,0.11154617369174957,1.0478630065917969,0.5285186767578125,0.0,0.0,0.0,3.821026086807251,-4.474637031555176,0.47884976863861084,0.0,0.8500000238418579,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36083.0,42097.0,37021.0,37539.0,0,0,0,0,38164.20703125,-3316.0,-2974.0,-1480.0
7.8,0.10166715830564499,1.0461747646331787,0.5297470688819885,0.0,0.0,0.0,3.989995241165161,-4.709799289703369,0.480679988861084,0.0,0.8500000238418579,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37019.0,42183.0,35969.0,37425.0,0,0,0,0,38155.109375,-2574.0,-299.0,-1530.0
7.82,0.08916256576776505,1.045013666152954,0.5296812057495117,0.0,0.0,0.0,4.327486991882324,-4.864568710327148,0.49033504724502563,0.0,0.8500000238418579,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36788.0,41068.0,36266.0,38450.0,0,0,0,0,38167.05859375,-1873.0,-788.0,-1412.0
7.84,0.08102621883153915,1.0423364639282227,0.5297494530677795,0.0,0.0,0.0,4.718689441680908,-5.051803112030029,0.5002511143684387,0.0,0.8500000238418579,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35854.0,41324.0,37314.0,38260.0,0,0,0,0,38212.453125,880.0,-1404.0,-1440.0
7.86,0.07483372092247009,1.0406571626663208,0.5296548008918762,0.0,0.0,0.0,4.978236675262451,-5.332553386688232,0.5140785574913025,0.0,0.800000011920929,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34751.0,41249.0,37729.0,38271.0,0,0,0,0,38035.4609375,343.0,-666.0,-1823.0
7.88,0.0670105367898941,1.0390135049819946,0.5308766961097717,0.0,0.0,0.0,5.093499660491943,-5.515735149383545,0.5208724141120911,0.0,0.800000011920929,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36430.0,43412.0,36294.0,36108.0,0,0,0,0,38082.0859375,-2575.0,-3472.0,-1797.0
7.9,0.06071265786886215,1.0380518436431885,0.5308277606964111,0.0,0.0,0.0,5.170403003692627,-5.648369312286377,0.4965933561325073,0.0,0.800000011920929,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36773.0,43531.0,35931.0,35821.0,0,0,0,0,38032.39453125,-2671.0,-537.0,-1573.0
7.92,0.053648218512535095,1.0331653356552124,0.531202495098114,0.0,0.0,0.0,5.470120906829834,-5.719052314758301,0.49228960275650024,0.0,0.800000011920929,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35922.0,40236.0,36906.0,39184.0,0,0,0,0,38105.546875,-529.0,-1540.0,-1723.0
7.94,0.04666001349687576,1.0299025774002075,0.5311160683631897,0.0,0.0,0.0,5.7899041175842285,-5.759908676147461,0.49011528491973877,0.0,0.800000011920929,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35131.0,41967.0,37947.0,37563.0,0,0,0,0,38133.47265625,2156.0,-2032.0,-1544.0
7.96,0.040612902492284775,1.0278704166412354,0.530968189239502,0.0,0.0,0.0,5.944918155670166,-5.795536518096924,0.476418673992157,0.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34780.0,41280.0,38194.0,38470.0,0,0,0,0,38227.27734375,-780.0,-1415.0,-1855.0
7.98,0.03534950315952301,1.0242570638656616,0.5311585068702698,0.0,0.0,0.0,5.929132461547852,-5.797887325286865,0.4722229242324829,0.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37192.0,41466.0,35812.0,38638.0,0,0,0,0,38301.015625,-1484.0,-2514.0,-2098.0
8.0,0.029482902958989143,1.0177189111709595,0.5308836102485657,0.0,0.0,0.0,5.926233768463135,-5.752942085266113,0.45800355076789856,0.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37659.0,40969.0,35589.0,39111.0,0,0,0,0,38369.078125,-2860.0,-1228.0,-1910.0
8.02,0.024468280375003815,1.0142815113067627,0.530608594417572,0.0,0.0,0.0,6.036106109619141,-5.6822991371154785,0.4178319573402405,0.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35817.0,41951.0,37637.0,38251.0,0,0,0,0,38460.71875,-764.0,-1775.0,-1818.0
8.04,0.020670199766755104,1.0102499723434448,0.5302529335021973,0.0,0.0,0.0,6.191577911376953,-5.608711242675781,0.3924998641014099,0.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37058.0,40380.0,36278.0,39764.0,0,0,0,0,38414.0546875,1945.0,-2681.0,-1874.0
8.06,0.01627000793814659,1.00187087059021,0.5306026339530945,0.0,0.0,0.0,6.215304851531982,-5.4846696853637695,0.38571640849113464,0.0,0.699999988079071,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34958.0,41556.0,38398.0,38912.0,0,0,0,0,38488.78515625,-143.0,-3304.0,-2081.0
8.08,0.011132968589663506,0.9987125396728516,0.5302192568778992,0.0,0.0,0.0,6.020964622497559,-5.379126071929932,0.35514816641807556,0.0,0.699999988079071,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36077.0,42457.0,37319.0,37943.0,0,0,0,0,38466.7734375,-3387.0,-3250.0,-1943.0
8.1,0.007460607215762138,0.9922402501106262,0.5301743149757385,0.0,0.0,0.0,5.879394054412842,-5.20835542678833,0.3219292163848877,0.0,0.699999988079071,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36619.0,41551.0,36883.0,38891.0,0,0,0,0,38504.26953125,-2251.0,-2530.0,-1907.0
8.12,0.004814299289137125,0.9833881258964539,0.5297482013702393,0.0,0.0,0.0,5.890527725219727,-5.03447961807251,0.2997179925441742,0.0,0.699999988079071,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36506.0,42162.0,37496.0,38936.0,0,0,0,0,38817.51171875,-894.0,-2326.0,-1891.0
8.14,0.0012030783109366894,0.9761837720870972,0.5279304385185242,0.0,0.0,0.0,5.898714065551758,-4.835919380187988,0.2782346308231354,0.0,0.699999988079071,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34491.0,43223.0,39711.0,38043.0,0,0,0,0,38899.90625,2028.0,-3358.0,-1799.0
8.16,-0.00010891188867390156,0.9684971570968628,0.5273049473762512,0.0,0.0,0.0,5.748114109039307,-4.68979549407959,0.26291608810424805,0.0,0.6499999761581421,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34460.0,42206.0,39594.0,39448.0,0,0,0,0,39066.453125,-472.0,-2602.0,-2277.0
8.181,-0.0027296419721096754,0.9624215960502625,0.5266755819320679,0.0,0.0,0.0,5.423243522644043,-4.482100009918213,0.24355316162109375,0.0,0.6499999761581421,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37021.0,43109.0,37481.0,38681.0,0,0,0,0,39069.0703125,-2255.0,-3670.0,-2104.0
8.2,-0.005266082473099232,0.9543159604072571,0.5253123641014099,0.0,0.0,0.0,5.1398797035217285,-4.199670314788818,0.20427048206329346,0.0,0.6499999761581421,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36536.0,42816.0,38042.0,38762.0,0,0,0,0,39201.60546875,-1205.0,-3117.0,-1717.0
8.22,-0.006930351257324219,0.9455026984214783,0.5246609449386597,0.0,0.0,0.0,5.023806095123291,-3.896583080291748,0.17774860560894012,0.0,0.6499999761581421,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37055.0,41395.0,37807.0,40455.0,0,0,0,0,39165.6640625,-651.0,-2412.0,-1735.0
8.24,-0.008741586469113827,0.9400286078453064,0.5229456424713135,0.0,0.0,0.0,4.852995872497559,-3.6717751026153564,0.1597476303577423,0.0,0.6499999761581421,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36146.0,42244.0,38572.0,39666.0,0,0,0,0,39138.5078125,1352.0,-4158.0,-1840.0
8.26,-0.010983244515955448,0.9286803603172302,0.5222944617271423,0.0,0.0,0.0,4.640571117401123,-3.453645944595337,0.16898809373378754,0.0,0.6000000238418579,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34268.0,41130.0,40660.0,41010.0,0,0,0,0,39237.09375,-751.0,-5239.0,-2028.0
8.28,-0.012978090904653072,0.9210197925567627,0.5208784937858582,0.0,0.0,0.0,4.295627593994141,-3.22160005569458,0.15244436264038086,0.0,0.6000000238418579,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36835.0,42907.0,37739.0,39307.0,0,0,0,0,39158.4921875,-1943.0,-4877.0,-2100.0
8.3,-0.014592641964554787,0.9121938347816467,0.520305871963501,0.0,0.0,0.0,3.9513564109802246,-2.928636074066162,0.12708716094493866,0.0,0.6000000238418579,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37687.0,43399.0,37321.0,38917.0,0,0,0,0,39275.203125,-1288.0,-4931.0,-1863.0
8.32,-0.016568973660469055,0.9034439325332642,0.5185771584510803,0.0,0.0,0.0,3.767258882522583,-2.7123308181762695,0.10519836097955704,0.0,0.6000000238418579,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36123.0,42289.0,38727.0,39741.0,0,0,0,0,39168.7578125,73.0,-1651.0,-1813.0
8.34,-0.018299756571650505,0.8961488008499146,0.5180994272232056,0.0,0.0,0.0,3.606787919998169,-2.487412929534912,0.08387259393930435,0.0,0.6000000238418579,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35379.0,41799.0,38727.0,39951.0,0,0,0,0,38917.1796875,2608.0,-1635.0,-1941.0
8.36,-0.01911385916173458,0.8873326778411865,0.5185641646385193,0.0,0.0,0.0,3.3401541709899902,-2.2616844177246094,0.07617375254631042,0.0,0.6000000238418579,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34958.0,41860.0,39084.0,39538.0,0,0,0,0,38792.7421875,-1278.0,-4533.0,-1726.0
8.38,-0.02089465782046318,0.8776955008506775,0.5183647871017456,0.0,0.0,0.0,2.9532458782196045,-2.0720643997192383,0.0693071037530899,0.0,0.550000011920929,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35554.0,42298.0,38368.0,38584.0,0,0,0,0,38499.9453125,-1982.0,-3254.0,-1572.0
8.401,-0.021788839250802994,0.8699604868888855,0.5183102488517761,0.0,0.0,0.0,2.6490702629089355,-1.921283483505249,0.06601926684379578,0.0,0.550000011920929,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36589.0,43043.0,36465.0,37631.0,0,0,0,0,38376.07421875,-593.0,-176.0,-1891.0
8.421,-0.021291585639119148,0.8563922643661499,0.5190817713737488,0.0,0.0,0.0,2.5804688930511475,-1.7435050010681152,0.09104996174573898,0.0,0.550000011920929,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35699.0,41667.0,37549.0,38481.0,0,0,0,0,38209.1796875,198.0,-4362.0,-1388.0
8.44,-0.022002702578902245,0.8485053181648254,0.5192663669586182,0.0,0.0,0.0,2.486842393875122,-1.6359130144119263,0.0832463726401329,0.0,0.550000011920929,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35391.0,41507.0,37523.0,38327.0,0,0,0,0,38180.62890625,3258.0,-3445.0,-1402.0
8.46,-0.023002231493592262,0.8400819301605225,0.5202037692070007,0.0,0.0,0.0,2.3066699504852295,-1.505620002746582,0.10148995369672775,0.0,0.550000011920929,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33565.0,39635.0,39129.0,40379.0,0,0,0,0,38185.640625,391.0,-3161.0,-1762.0
8.48,-0.021976307034492493,0.8305615782737732,0.5204594135284424,0.0,0.0,0.0,2.023745536804199,-1.369328260421753,0.11604317277669907,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35435.0,41781.0,37273.0,38095.0,0,0,0,0,38139.0234375,-1305.0,-2185.0,-1655.0
8.5,-0.023216132074594498,0.8214311003684998,0.5208819508552551,0.0,0.0,0.0,1.7254316806793213,-1.2100013494491577,0.11394210159778595,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36420.0,42116.0,36450.0,37490.0,0,0,0,0,38111.203125,-1759.0,-3147.0,-1338.0
8.52,-0.02328202687203884,0.8115903735160828,0.5211428999900818,0.0,0.0,0.0,1.6321848630905151,-1.0685772895812988,0.12415188550949097,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35980.0,41524.0,36900.0,38132.0,0,0,0,0,38149.30859375,-710.0,-2792.0,-1360.0
8.54,-0.023209134116768837,0.8014587759971619,0.5212798714637756,0.0,0.0,0.0,1.6562141180038452,-0.9466481804847717,0.14960308372974396,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34991.0,41445.0,37935.0,38285.0,0,0,0,0,38185.05859375,3155.0,-2011.0,-1338.0
8.56,-0.023898031562566757,0.7919373512268066,0.5214811563491821,0.0,0.0,0.0,1.6095099449157715,-0.8527511358261108,0.17337962985038757,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33045.0,40861.0,39293.0,38085.0,0,0,0,0,37832.0703125,162.0,-2781.0,-1372.0
8.58,-0.023811321705579758,0.7845272421836853,0.523787796497345,0.0,0.0,0.0,1.3667701482772827,-0.8347133994102478,0.19743068516254425,0.0,0.44999998807907104,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34415.0,42467.0,37789.0,36673.0,0,0,0,0,37840.63671875,-2263.0,-3603.0,-1578.0
8.6,-0.024303201586008072,0.774136483669281,0.5241286158561707,0.0,0.0,0.0,1.221448302268982,-0.7446120977401733,0.21857447922229767,0.0,0.44999998807907104,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35767.0,41463.0,36475.0,37671.0,0,0,0,0,37605.68359375,-1837.0,-4004.0,-1612.0
8.62,-0.025381799787282944,0.7631221413612366,0.5244346261024475,0.0,0.0,0.0,1.2605432271957397,-0.5991925597190857,0.22960802912712097,0.0,0.44999998807907104,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35796.0,41342.0,36042.0,37300.0,0,0,0,0,37653.796875,-1267.0,-2703.0,-1366.0
8.64,-0.025157665833830833,0.7532844543457031,0.5262435078620911,0.0,0.0,0.0,1.3175833225250244,-0.5092217922210693,0.24052199721336365,0.0,0.44999998807907104,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34891.0,40499.0,37319.0,38103.0,0,0,0,0,37739.80859375,1339.0,-2657.0,-1397.0
8.66,-0.023955609649419785,0.7446436285972595,0.5265699625015259,0.0,0.0,0.0,1.2911906242370605,-0.5187044143676758,0.25820961594581604,0.0,0.44999998807907104,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34313.0,40463.0,37833.0,38587.0,0,0,0,0,37861.87109375,-779.0,-3547.0,-1601.0
8.68,-0.024775810539722443,0.7321008443832397,0.5269331336021423,0.0,0.0,0.0,1.2076382637023926,-0.5350365042686462,0.2859726548194885,0.0,0.4000000059604645,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34700.0,40854.0,37754.0,38376.0,0,0,0,0,38114.296875,-3070.0,-4859.0,-1534.0
8.7,-0.024837840348482132,0.7208560705184937,0.5270304083824158,0.0,0.0,0.0,1.1310826539993286,-0.506945013999939,0.2932599186897278,0.0,0.4000000059604645,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35239.0,41465.0,37915.0,38081.0,0,0,0,0,38228.40234375,-540.0,-3209.0,-1263.0
8.72,-0.025114363059401512,0.7111031413078308,0.5262037515640259,0.0,0.0,0.0,1.1474590301513672,-0.45445558428764343,0.3018224835395813,0.0,0.4000000059604645,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36848.0,41734.0,36198.0,38320.0,0,0,0,0,38314.9453125,182.0,-2492.0,-1654.0
8.74,-0.024380572140216827,0.6972525715827942,0.5260234475135803,0.0,0.0,0.0,1.2248191833496094,-0.40102916955947876,0.3348813056945801,0.0,0.4000000059604645,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37320.0,40542.0,37034.0,40276.0,0,0,0,0,38850.3984375,2732.0,-3732.0,-1373.0
8.76,-0.025291090831160545,0.6900131702423096,0.5233687162399292,0.0,0.0,0.0,1.1717782020568848,-0.4094175398349762,0.33402371406555176,0.0,0.4000000059604645,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34315.0,42743.0,40119.0,38435.0,0,0,0,0,38940.34375,301.0,-2859.0,-1472.0
8.78,-0.025954341515898705,0.6793657541275024,0.5228269100189209,0.0,0.0,0.0,1.0140886306762695,-0.4408350884914398,0.3565562665462494,0.0,0.3499999940395355,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36905.0,41967.0,37445.0,39091.0,0,0,0,0,38844.203125,-2349.0,-3038.0,-1536.0
8.8,-0.026832709088921547,0.6696075201034546,0.5228521823883057,0.0,0.0,0.0,0.8927109837532043,-0.4173166751861572,0.36778396368026733,0.0,0.3499999940395355,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36546.0,43396.0,37720.0,37686.0,0,0,0,0,38813.90234375,-1978.0,-2041.0,-1531.0
8.82,-0.028038490563631058,0.6604267954826355,0.5223937630653381,0.0,0.0,0.0,0.961543083190918,-0.3788962662220001,0.3748403489589691,0.0,0.3499999940395355,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35740.0,41140.0,38692.0,39584.0,0,0,0,0,38701.6640625,-370.0,-2962.0,-1365.0
8.84,-0.028092944994568825,0.6517308354377747,0.5219937562942505,0.0,0.0,0.0,1.0692027807235718,-0.3810312747955322,0.3840348720550537,0.0,0.3499999940395355,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35282.0,42936.0,38742.0,37796.0,0,0,0,0,38660.9453125,3392.0,-1433.0,-1659.0
8.86,-0.02878977730870247,0.640642523765564,0.5220553874969482,0.0,0.0,0.0,1.0426877737045288,-0.424176424741745,0.40212446451187134,0.0,0.3499999940395355,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35217.0,40687.0,38629.0,40063.0,0,0,0,0,38536.10546875,897.0,-2429.0,-1716.0
8.88,-0.03026205487549305,0.6305761337280273,0.5217689871788025,0.0,0.0,0.0,0.9298230409622192,-0.4627804160118103,0.4025387465953827,0.0,0.30000001192092896,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35632.0,43030.0,37984.0,37322.0,0,0,0,0,38433.79296875,-2502.0,-2368.0,-1599.0
8.9,-0.030518565326929092,0.6205702424049377,0.5220633149147034,0.0,0.0,0.0,0.8553523421287537,-0.5089989900588989,0.3993716537952423,0.0,0.30000001192092896,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36727.0,41161.0,36577.0,39055.0,0,0,0,0,38275.1875,-1546.0,-3277.0,-1852.0
8.92,-0.03164587914943695,0.6117624640464783,0.5219835042953491,0.0,0.0,0.0,0.9820343255996704,-0.49201279878616333,0.39906543493270874,0.0,0.30000001192092896,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36303.0,41611.0,36825.0,38321.0,0,0,0,0,38254.23046875,-153.0,-2566.0,-1676.0
8.94,-0.032447680830955505,0.6014447808265686,0.5223491191864014,0.0,0.0,0.0,1.1353439092636108,-0.5257916450500488,0.3894278407096863,0.0,0.30000001192092896,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35863.0,41539.0,37099.0,38495.0,0,0,0,0,38243.39453125,196.0,-4368.0,-1764.0
8.96,-0.03237852826714516,0.591454803943634,0.5223503112792969,0.0,0.0,0.0,1.1678438186645508,-0.6415175199508667,0.3898056447505951,0.0,0.30000001192092896,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34160.0,39618.0,38664.0,40358.0,0,0,0,0,38194.1640625,2479.0,-3545.0,-1878.0
8.98,-0.03461839631199837,0.5811635255813599,0.522617518901825,0.0,0.0,0.0,1.0874180793762207,-0.703645646572113,0.38288208842277527,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34938.0,42320.0,37830.0,37688.0,0,0,0,0,38181.02734375,-1047.0,-4343.0,-2001.0
9.0,-0.03513136878609657,0.5725873112678528,0.5226489305496216,0.0,0.0,0.0,0.9239582419395447,-0.7380162477493286,0.3664098083972931,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35530.0,41848.0,37094.0,37796.0,0,0,0,0,38057.5703125,-2816.0,-2188.0,-1767.0
9.02,-0.035023197531700134,0.5619620084762573,0.5232245922088623,0.0,0.0,0.0,0.9142510890960693,-0.7271435260772705,0.34949779510498047,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36142.0,41572.0,36464.0,38066.0,0,0,0,0,38065.765625,-383.0,-1064.0,-1691.0
9.04,-0.03591496869921684,0.5524419546127319,0.5233150124549866,0.0,0.0,0.0,1.010135293006897,-0.7556566596031189,0.3446334898471832,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35343.0,41909.0,37387.0,37665.0,0,0,0,0,38076.3125,2967.0,-2104.0,-1721.0
9.061,-0.036093782633543015,0.5428690910339355,0.5233868956565857,0.0,0.0,0.0,1.0745689868927002,-0.8503684401512146,0.34661877155303955,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34911.0,40945.0,38241.0,39087.0,0,0,0,0,38296.8203125,22.0,-2299.0,-1760.0
9.08,-0.036064114421606064,0.5331689119338989,0.5223357081413269,0.0,0.0,0.0,1.0536092519760132,-0.9494707584381104,0.35368943214416504,0.0,0.20000000298023224,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35613.0,42801.0,37455.0,37511.0,0,0,0,0,38345.0703125,-1451.0,-5358.0,-1833.0
9.1,-0.03775879740715027,0.5236206650733948,0.5222293734550476,0.0,0.0,0.0,1.0249605178833008,-0.9563038945198059,0.3477383852005005,0.0,0.20000000298023224,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36006.0,43174.0,37444.0,37216.0,0,0,0,0,38460.73828125,-1004.0,-2328.0,-1763.0
