time,x_kalman,y_kalman,z_kalman,x_lh,y_lh,z_lh,roll,pitch,yaw,motor.m1,motor.m2,motor.m3,motor.m4,stabilizer.thrust,stabilizer.roll,stabilizer.pitch,stabilizer.yaw
0.46,-0.021009866148233414,0.06594076007604599,0.23286911845207214,0.0,0.0,0.0,7.384035110473633,-3.3602359294891357,0.3056468069553375,36143.0,36989.0,38223.0,35673.0,36757.65625,7.199221134185791,-3.3523056507110596,0.316837877035141
0.48,-0.02115248329937458,0.06477344781160355,0.24124419689178467,0.0,0.0,0.0,6.973356246948242,-3.3420817852020264,0.32746633887290955,37372.0,37744.0,38156.0,36268.0,37385.8046875,6.716943264007568,-3.295421600341797,0.3319641649723053
0.5,-0.020983831956982613,0.07023189216852188,0.25083792209625244,0.0,0.0,0.0,6.3127360343933105,-3.284601926803589,0.29097095131874084,36755.0,38451.0,39223.0,36503.0,37733.578125,6.107820510864258,-3.170693874359131,0.32091405987739563
0.52,-0.021964173763990402,0.06701789051294327,0.25863391160964966,0.0,0.0,0.0,5.808377742767334,-3.127993583679199,0.29952892661094666,38914.0,39310.0,37778.0,36534.0,38134.66015625,5.548734188079834,-3.0097928047180176,0.29713043570518494
0.54,-0.02266368456184864,0.06515755504369736,0.26593032479286194,0.0,0.0,0.0,5.303168773651123,-2.924691915512085,0.2832596004009247,39226.0,39524.0,37922.0,37016.0,38422.7734375,5.101780891418457,-2.856163501739502,0.27962633967399597
0.56,-0.023023052141070366,0.06205279007554054,0.2729196846485138,0.0,0.0,0.0,4.870757579803467,-2.799715280532837,0.2672158181667328,38603.0,37883.0,38915.0,39059.0,38615.4140625,4.656028747558594,-2.7300100326538086,0.2580069601535797
0.58,-0.023556895554065704,0.05967323109507561,0.27915632724761963,0.0,0.0,0.0,4.4239726066589355,-2.6287848949432373,0.25090956687927246,38025.0,40375.0,40699.0,37641.0,39185.6640625,4.183104038238525,-2.5351548194885254,0.24541495740413666
0.6,-0.02332398295402527,0.056406352669000626,0.2834545373916626,0.0,0.0,0.0,3.9204416275024414,-2.45027232170105,0.24383629858493805,38733.0,40313.0,40123.0,37947.0,39279.9609375,3.6576266288757324,-2.317889451980591,0.241387277841568
0.62,-0.023710165172815323,0.053412631154060364,0.2895880937576294,0.0,0.0,0.0,3.3567538261413574,-2.18640398979187,0.23247580230236053,38989.0,40625.0,39875.0,37883.0,39343.15625,3.0841786861419678,-2.0882372856140137,0.22538411617279053
0.64,-0.02359005995094776,0.049894336611032486,0.2952156662940979,0.0,0.0,0.0,2.7912628650665283,-1.9825807809829712,0.21419131755828857,38516.0,39422.0,40368.0,38946.0,39313.85546875,2.540719509124756,-1.871890664100647,0.21570871770381927
0.66,-0.023491136729717255,0.04617183655500412,0.30101242661476135,0.0,0.0,0.0,2.267512321472168,-1.749243140220642,0.2033557891845703,38701.0,40245.0,39953.0,38089.0,39247.4765625,2.008049249649048,-1.6508265733718872,0.19263175129890442
0.68,-0.023034993559122086,0.04216194525361061,0.30848100781440735,0.0,0.0,0.0,1.6864639520645142,-1.5780376195907593,0.18598532676696777,37246.0,39538.0,40754.0,38598.0,39034.53515625,1.4221677780151367,-1.5162725448608398,0.1811893880367279
0.7,-0.02249525673687458,0.03840449079871178,0.31294092535972595,0.0,0.0,0.0,1.1363708972930908,-1.416827917098999,0.1679612547159195,37664.0,39820.0,40082.0,37962.0,38882.58984375,0.8658612966537476,-1.3272353410720825,0.15596507489681244
0.72,-0.021488547325134277,0.03397068381309509,0.3185789883136749,0.0,0.0,0.0,0.6241560578346252,-1.2578855752944946,0.14666959643363953,38333.0,39583.0,39915.0,38445.0,39069.59375,0.3464777171611786,-1.1290392875671387,0.13967697322368622
0.74,-0.021443581208586693,0.030477706342935562,0.3225181996822357,0.0,0.0,0.0,0.11919891834259033,-1.0063395500183105,0.14092016220092773,37373.0,39911.0,40411.0,38205.0,38975.171875,-0.13166400790214539,-0.9088184237480164,0.13201600313186646
0.76,-0.019905559718608856,0.02655510976910591,0.3279343545436859,0.0,0.0,0.0,-0.3586149215698242,-0.8203370571136475,0.12270992994308472,38400.0,39596.0,39188.0,38324.0,38877.83984375,-0.6089946627616882,-0.7340624928474426,0.10882208496332169
0.78,-0.01921665482223034,0.022569110617041588,0.3349410891532898,0.0,0.0,0.0,-0.8152586221694946,-0.6669472455978394,0.09785307198762894,38064.0,40782.0,39426.0,36920.0,38798.0859375,-1.03938889503479,-0.6170712113380432,0.08278847485780716
0.8,-0.01840909756720066,0.01942046917974949,0.33852726221084595,0.0,0.0,0.0,-1.2300000190734863,-0.5852527618408203,0.07432705909013748,37540.0,39760.0,39960.0,37744.0,38751.49609375,-1.415542483329773,-0.5280590057373047,0.07078590244054794
0.82,-0.017889851704239845,0.015187149867415428,0.34375348687171936,0.0,0.0,0.0,-1.5678186416625977,-0.450062096118927,0.07179290801286697,37075.0,40089.0,40097.0,37183.0,38611.4765625,-1.7722184658050537,-0.38689643144607544,0.06045910343527794
0.84,-0.016785813495516777,0.011975963599979877,0.3492966294288635,0.0,0.0,0.0,-1.9101765155792236,-0.3085193932056427,0.06143658235669136,37086.0,39878.0,39928.0,37228.0,38530.2578125,-2.09306001663208,-0.23344480991363525,0.05732140690088272
0.86,-0.01638897694647312,0.00924091599881649,0.3545061945915222,0.0,0.0,0.0,-2.237361192703247,-0.16024094820022583,0.06096728518605232,37853.0,39481.0,38925.0,37749.0,38502.6796875,-2.3817098140716553,-0.10486499220132828,0.05194919556379318
0.88,-0.01538047380745411,0.00690233800560236,0.36091068387031555,0.0,0.0,0.0,-2.520867347717285,-0.04342629760503769,0.04291605204343796,36659.0,40203.0,39757.0,36645.0,38316.70703125,-2.62054705619812,-0.013300428166985512,0.030584711581468582
0.9,-0.014452564530074596,0.003240803489461541,0.3652327358722687,0.0,0.0,0.0,-2.7480077743530273,0.044909823685884476,0.021871604025363922,37067.0,38963.0,39233.0,37925.0,38297.62890625,-2.8618972301483154,0.0905294418334961,0.011611978523433208
0.92,-0.013532440178096294,0.0010988713474944234,0.37017378211021423,0.0,0.0,0.0,-2.9625372886657715,0.14162860810756683,0.004545434843748808,37126.0,38632.0,39200.0,37886.0,38211.46875,-3.02107310295105,0.20642921328544617,0.01203271746635437
0.94,-0.012421805411577225,-0.0025483286008238792,0.37572354078292847,0.0,0.0,0.0,-3.103534698486328,0.23822762072086334,0.009120223112404346,37736.0,39238.0,38754.0,37272.0,38250.33203125,-3.163939952850342,0.2690008878707886,0.00703654857352376
0.96,-0.01261995267122984,-0.004422803875058889,0.3804313838481903,0.0,0.0,0.0,-3.2202706336975098,0.31948575377464294,0.010109197348356247,36597.0,39045.0,39839.0,37719.0,38300.453125,-3.2521231174468994,0.34087032079696655,0.00256740627810359
0.98,-0.011706585995852947,-0.006633717566728592,0.3876121938228607,0.0,0.0,0.0,-3.2844605445861816,0.3653530478477478,-0.002005940768867731,37463.0,40721.0,39601.0,36511.0,38574.59765625,-3.3036587238311768,0.38951554894447327,-0.007383792661130428
1.0,-0.011103242635726929,-0.00798344798386097,0.3877676725387573,0.0,0.0,0.0,-3.353884220123291,0.38132354617118835,-0.0151915168389678,36876.0,39624.0,40374.0,37686.0,38640.88671875,-3.3751933574676514,0.3870914578437805,-0.014663824811577797
1.02,-0.010347908362746239,-0.010271476581692696,0.39181193709373474,0.0,0.0,0.0,-3.3732142448425293,0.4011608064174652,-0.009907908737659454,37907.0,39255.0,40403.0,39123.0,39172.8515625,-3.3866844177246094,0.4145379066467285,-0.015569264069199562
1.04,-0.01019469927996397,-0.011790480464696884,0.39323869347572327,0.0,0.0,0.0,-3.362457275390625,0.4342416226863861,-0.0170279573649168,38037.0,39797.0,40283.0,38859.0,39244.09375,-3.328573703765869,0.4483630955219269,-0.02494550310075283
1.06,-0.009762687608599663,-0.012343079783022404,0.39675629138946533,0.0,0.0,0.0,-3.29426908493042,0.4651760458946228,-0.03015766106545925,39187.0,40887.0,39039.0,37947.0,39264.63671875,-3.238762378692627,0.460538774728775,-0.03769770264625549
1.08,-0.00935136154294014,-0.014701567590236664,0.40014734864234924,0.0,0.0,0.0,-3.1607353687286377,0.4471972584724426,-0.04759667068719864,38016.0,40596.0,39710.0,37566.0,38945.10546875,-3.093320846557617,0.4191557765007019,-0.05566899850964546
1.1,-0.008270899765193462,-0.015690889209508896,0.40495431423187256,0.0,0.0,0.0,-3.0428380966186523,0.4044710397720337,-0.06104867532849312,37882.0,41004.0,39892.0,36902.0,38893.40234375,-2.9798777103424072,0.3795478343963623,-0.06016646698117256
1.12,-0.007321873214095831,-0.016405310481786728,0.4084433913230896,0.0,0.0,0.0,-2.90199875831604,0.387014776468277,-0.05475027114152908,37769.0,41553.0,39997.0,36097.0,39059.31640625,-2.8351151943206787,0.4150092899799347,-0.04516087844967842
1.14,-0.0070396545343101025,-0.016476701945066452,0.41064444184303284,0.0,0.0,0.0,-2.766092538833618,0.43181082606315613,-0.04029997065663338,38834.0,40466.0,39184.0,37672.0,39012.67578125,-2.7008655071258545,0.4678454101085663,-0.0372781977057457
1.16,-0.006980471778661013,-0.015652557834982872,0.41394609212875366,0.0,0.0,0.0,-2.6046814918518066,0.47393569350242615,-0.03844248130917549,37041.0,41667.0,40807.0,36425.0,38957.59375,-2.4995696544647217,0.46011629700660706,-0.04497803375124931
1.18,-0.006179340183734894,-0.01591397263109684,0.41993770003318787,0.0,0.0,0.0,-2.4074509143829346,0.4617302715778351,-0.05009246617555618,37606.0,40122.0,39942.0,37754.0,38821.4921875,-2.309695243835449,0.45469987392425537,-0.053021300584077835
1.2,-0.006009963806718588,-0.01603303663432598,0.4207473397254944,0.0,0.0,0.0,-2.2373645305633545,0.46578264236450195,-0.055889394134283066,37022.0,40544.0,40574.0,37036.0,38761.50390625,-2.174729585647583,0.45925846695899963,-0.057219818234443665
1.22,-0.005452101584523916,-0.013156280852854252,0.4239994287490845,0.0,0.0,0.0,-2.0978035926818848,0.4837256073951721,-0.052832089364528656,38322.0,40798.0,39156.0,36648.0,38947.8828125,-1.9932101964950562,0.514958918094635,-0.044223345816135406
1.24,-0.004929561633616686,-0.012791026383638382,0.4259110391139984,0.0,0.0,0.0,-1.896260380744934,0.5326511263847351,-0.037462666630744934,37895.0,40033.0,39717.0,38099.0,38932.1484375,-1.7826018333435059,0.5215278267860413,-0.042635101824998856
1.26,-0.005106091033667326,-0.011755332350730896,0.4289257526397705,0.0,0.0,0.0,-1.6812243461608887,0.47828054428100586,-0.0511397123336792,38948.0,41174.0,38704.0,36898.0,38927.3359375,-1.5715306997299194,0.4340170919895172,-0.056236959993839264
1.28,-0.004601546563208103,-0.010858471505343914,0.4336239993572235,0.0,0.0,0.0,-1.4508503675460815,0.4007144570350647,-0.062069106847047806,38132.0,38574.0,39526.0,39192.0,38850.234375,-1.3386280536651611,0.37275615334510803,-0.07006590813398361
1.3,-0.004703617189079523,-0.009235468693077564,0.4350833594799042,0.0,0.0,0.0,-1.2228455543518066,0.3328516185283661,-0.07138874381780624,38103.0,39605.0,39415.0,38237.0,38833.58203125,-1.1289596557617188,0.29402413964271545,-0.07654757797718048
1.32,-0.004393350798636675,-0.0065581537783145905,0.43794968724250793,0.0,0.0,0.0,-1.005098581314087,0.25377631187438965,-0.0781991109251976,38238.0,40778.0,39248.0,37092.0,39031.76953125,-0.9146667718887329,0.192129448056221,-0.07907503843307495
1.34,-0.0038616459351032972,-0.0036666628438979387,0.43967562913894653,0.0,0.0,0.0,-0.779281735420227,0.16418638825416565,-0.08373050391674042,37559.0,41483.0,40357.0,36781.0,39056.46875,-0.621195375919342,0.17416483163833618,-0.08656588941812515
1.36,-0.004566184710711241,-0.002893217373639345,0.4422917068004608,0.0,0.0,0.0,-0.4810609221458435,0.1716729998588562,-0.08747108280658722,38679.0,39505.0,39131.0,38977.0,39080.2890625,-0.340556800365448,0.15119805932044983,-0.09155254065990448
1.38,-0.003876463742926717,-4.701167927123606e-05,0.44734054803848267,0.0,0.0,0.0,-0.22187146544456482,0.09358558058738708,-0.09890444576740265,38514.0,41450.0,38870.0,36766.0,38889.0,-0.09179249405860901,0.03763061761856079,-0.1140015572309494
1.4,-0.003916962072253227,0.001565460697747767,0.44827187061309814,0.0,0.0,0.0,0.03159882873296738,-0.018607597798109055,-0.12442788481712341,37231.0,40229.0,40423.0,37713.0,38897.20703125,0.1660710722208023,-0.05867964029312134,-0.1253347545862198
1.42,-0.0038114222697913647,0.004716220777481794,0.4507904350757599,0.0,0.0,0.0,0.26172539591789246,-0.06803853064775467,-0.12462035566568375,37738.0,39664.0,39610.0,38660.0,38869.7734375,0.37150534987449646,-0.0680423453450203,-0.12304370105266571
1.44,-0.003627068130299449,0.006454883608967066,0.4535740911960602,0.0,0.0,0.0,0.484436571598053,-0.07901306450366974,-0.13266754150390625,39069.0,40981.0,38259.0,37203.0,38884.76171875,0.5860396027565002,-0.10729598999023438,-0.14898380637168884
1.46,-0.004832770209759474,0.009145129472017288,0.45598629117012024,0.0,0.0,0.0,0.6746907234191895,-0.10406792163848877,-0.1608341932296753,37131.0,40251.0,40145.0,38041.0,38893.02734375,0.8078520894050598,-0.11456707864999771,-0.17306576669216156
1.48,-0.004572645295411348,0.011594069190323353,0.460747092962265,0.0,0.0,0.0,0.9099587202072144,-0.13065390288829803,-0.18414881825447083,38082.0,40116.0,38732.0,37626.0,38645.7734375,1.02910578250885,-0.1379387229681015,-0.19580425322055817
1.5,-0.0044468906708061695,0.013283289968967438,0.4621051847934723,0.0,0.0,0.0,1.1503040790557861,-0.13681180775165558,-0.2037510871887207,37966.0,40028.0,38890.0,37732.0,38670.2109375,1.2383348941802979,-0.16344381868839264,-0.21120917797088623
1.52,-0.004108324181288481,0.015129285864531994,0.4644637405872345,0.0,0.0,0.0,1.315108299255371,-0.20424291491508484,-0.21475636959075928,38248.0,39902.0,38770.0,37812.0,38616.07421875,1.4208084344863892,-0.20389491319656372,-0.217280313372612
1.54,-0.005039405543357134,0.017111413180828094,0.46720263361930847,0.0,0.0,0.0,1.5176608562469482,-0.19044457376003265,-0.2189132273197174,37627.0,40789.0,38993.0,37127.0,38663.80859375,1.6049728393554688,-0.20758534967899323,-0.22135786712169647
1.56,-0.003325868397951126,0.01884499192237854,0.4694325923919678,0.0,0.0,0.0,1.68821120262146,-0.1876310110092163,-0.23445060849189758,38187.0,39563.0,38689.0,38341.0,38727.45703125,1.7571454048156738,-0.16511544585227966,-0.2443953901529312
1.58,-0.0033379795495420694,0.020428938791155815,0.47298717498779297,0.0,0.0,0.0,1.8259754180908203,-0.1559171974658966,-0.25140559673309326,39423.0,39179.0,37581.0,38913.0,38807.890625,1.8910632133483887,-0.15316398441791534,-0.2630549967288971
1.6,-0.004104394931346178,0.02129215933382511,0.47341349720954895,0.0,0.0,0.0,1.9573793411254883,-0.160543754696846,-0.2695024311542511,37671.0,41153.0,39479.0,37109.0,38875.21484375,1.9952492713928223,-0.1738661676645279,-0.2776030898094177
1.62,-0.0031520549673587084,0.022319534793496132,0.47534066438674927,0.0,0.0,0.0,2.050401210784912,-0.18406429886817932,-0.2860678434371948,37649.0,41103.0,39571.0,37217.0,39241.0390625,2.1084141731262207,-0.17240016162395477,-0.28883469104766846
1.64,-0.0030931730289012194,0.023178990930318832,0.4752754867076874,0.0,0.0,0.0,2.153182029724121,-0.1652614176273346,-0.2928173542022705,38442.0,40292.0,39512.0,38842.0,39306.27734375,2.182018995285034,-0.13691303133964539,-0.2982770800590515
1.66,-0.0033331909216940403,0.024775398895144463,0.4768582880496979,0.0,0.0,0.0,2.1935720443725586,-0.1280028373003006,-0.3030029833316803,38344.0,41468.0,39538.0,38034.0,39363.2734375,2.1958563327789307,-0.13525176048278809,-0.3132792115211487
1.68,-0.0030411083716899157,0.025267308577895164,0.4810948669910431,0.0,0.0,0.0,2.2010185718536377,-0.1421995908021927,-0.32610973715782166,38237.0,42543.0,39343.0,36553.0,39157.05859375,2.2001876831054688,-0.1536247283220291,-0.3374834656715393
1.7,-0.0030801647808402777,0.024305114522576332,0.4810236990451813,0.0,0.0,0.0,2.2259411811828613,-0.14795668423175812,-0.34663495421409607,38769.0,40619.0,39001.0,38235.0,39163.49609375,2.242115020751953,-0.1343563348054886,-0.3508172631263733
1.72,-0.002861896762624383,0.02452472783625126,0.4825996458530426,0.0,0.0,0.0,2.2513022422790527,-0.11742688715457916,-0.3513423204421997,37295.0,39843.0,40547.0,38999.0,39302.6953125,2.242143392562866,-0.11172978579998016,-0.3518829941749573
1.74,-0.0011303368955850601,0.024967310950160027,0.48339077830314636,0.0,0.0,0.0,2.208672285079956,-0.09129461646080017,-0.3516915440559387,38256.0,41572.0,39694.0,37702.0,39308.41796875,2.1516003608703613,-0.07190117239952087,-0.3520382344722748
1.76,-0.001638371730223298,0.024682408198714256,0.48482948541641235,0.0,0.0,0.0,2.1069443225860596,-0.04808322340250015,-0.3540511429309845,38229.0,41221.0,39877.0,37873.0,39284.6953125,2.046538829803467,-0.03802236542105675,-0.3518090546131134
1.78,0.0004053981974720955,0.023834584280848503,0.48824581503868103,0.0,0.0,0.0,2.000155448913574,-0.02221071720123291,-0.35116642713546753,37744.0,40846.0,39456.0,37626.0,38883.03125,1.9343281984329224,0.006866300944238901,-0.3522025942802429
1.8,0.00031964073423296213,0.023178638890385628,0.48967164754867554,0.0,0.0,0.0,1.8723701238632202,0.03273142874240875,-0.3553668260574341,38277.0,41505.0,39221.0,36397.0,38824.81640625,1.823246717453003,0.06321249157190323,-0.34814149141311646
1.82,-0.0003000144788529724,0.02157839946448803,0.49132752418518066,0.0,0.0,0.0,1.7879416942596436,0.09203127771615982,-0.3371066451072693,38432.0,41100.0,38986.0,36698.0,39211.3515625,1.773597240447998,0.12547117471694946,-0.3244074881076813
1.84,-0.000444123987108469,0.01923021487891674,0.49065619707107544,0.0,0.0,0.0,1.7436952590942383,0.15531890094280243,-0.31071189045906067,38877.0,41219.0,39645.0,37159.0,39240.9453125,1.733371615409851,0.18487165868282318,-0.29057538509368896
1.86,-0.0002117798285325989,0.015828514471650124,0.4920029044151306,0.0,0.0,0.0,1.7154525518417358,0.17699037492275238,-0.2661176025867462,39191.0,40769.0,39675.0,37449.0,39305.21484375,1.624392032623291,0.1497400403022766,-0.23895759880542755
1.88,0.0012936663115397096,0.016394279897212982,0.495481014251709,0.0,0.0,0.0,1.5384204387664795,0.1292218565940857,-0.2075597196817398,39479.0,41087.0,39835.0,36595.0,39263.05859375,1.429718017578125,0.0920976996421814,-0.1697172075510025
1.9,0.0027503978926688433,0.01695086434483528,0.49496525526046753,0.0,0.0,0.0,1.3402106761932373,0.07802912592887878,-0.12457685172557831,39736.0,41096.0,39900.0,36376.0,39279.90234375,1.257822036743164,0.07682795077562332,-0.07053389400243759
1.92,0.0013681272976100445,0.013982316479086876,0.4962001144886017,0.0,0.0,0.0,1.1987700462341309,0.09720885753631592,-0.018365833908319473,39453.0,40643.0,40617.0,36423.0,39132.79296875,1.1111127138137817,0.10985443741083145,0.04900801181793213
1.94,0.0013531747972592711,0.013611271046102047,0.4982854425907135,0.0,0.0,0.0,1.0119961500167847,0.10440530627965927,0.1147676482796669,38708.0,40734.0,41362.0,35724.0,39120.4921875,0.9502221345901489,0.10814351588487625,0.1820293515920639
1.96,0.0009135928703472018,0.010933122597634792,0.49956971406936646,0.0,0.0,0.0,0.828641414642334,0.14487989246845245,0.2493143528699875,40586.0,39402.0,39790.0,36646.0,39094.8203125,0.7328466773033142,0.1706785261631012,0.3147643804550171
1.98,0.0009460936416871846,0.008989963680505753,0.502970814704895,0.0,0.0,0.0,0.6196131110191345,0.16107238829135895,0.38865020871162415,39521.0,39483.0,40295.0,36489.0,38920.02734375,0.5304088592529297,0.1546657830476761,0.4541865885257721
2.0,0.0012854337692260742,0.005467268638312817,0.5028431415557861,0.0,0.0,0.0,0.4140252470970154,0.13666968047618866,0.514580249786377,27341.0,50385.0,52375.0,25471.0,38865.5859375,0.3162854313850403,0.1479400396347046,0.5776269435882568
2.02,0.00011164226452820003,0.002198078902438283,0.5042147636413574,0.0,0.0,0.0,0.19192729890346527,0.13250446319580078,0.6269636750221252,39658.0,39768.0,40606.0,35328.0,38777.5078125,0.05850118771195412,-0.07178154587745667,0.676148533821106
2.04,0.006217397749423981,0.00030640728073194623,0.5056714415550232,0.0,0.0,0.0,-0.07360508292913437,-0.6543794870376587,0.7451179027557373,43217.0,32343.0,36631.0,42573.0,38594.5390625,-0.1738223135471344,-1.6579879522323608,0.8084092140197754
2.06,0.009914961643517017,-0.002807974349707365,0.507183313369751,0.0,0.0,0.0,-0.29283571243286133,-3.0224123001098633,0.8575360178947449,41007.0,34409.0,38711.0,39925.0,38448.1796875,-0.47825461626052856,-4.488883972167969,0.8975063562393188
2.08,0.01146512571722269,-0.0007480112253688276,0.5116006135940552,0.0,0.0,0.0,-0.7156713604927063,-6.045841217041016,0.9376631379127502,39067.0,36099.0,40813.0,37581.0,38333.42578125,-0.9377235770225525,-7.331161022186279,0.9863219261169434
2.1,0.008449653163552284,-0.0007835954893380404,0.5104779601097107,0.0,0.0,0.0,-1.1794458627700806,-8.530694961547852,1.0315746068954468,38594.0,39230.0,40886.0,34538.0,38310.82421875,-1.3710154294967651,-9.53371524810791,1.063009262084961
2.12,0.0073005203157663345,-0.002607886213809252,0.5120888948440552,0.0,0.0,0.0,-1.4743572473526,-10.340686798095703,1.0977940559387207,38688.0,40072.0,40858.0,33670.0,38240.234375,-1.5241100788116455,-11.135754585266113,1.1402688026428223
2.14,0.00939495861530304,-0.006532434374094009,0.5143235921859741,0.0,0.0,0.0,-1.532466173171997,-11.844273567199707,1.174810767173767,39524.0,39128.0,40224.0,34264.0,38350.796875,-1.5147178173065186,-12.510973930358887,1.2089333534240723
2.16,0.009687110781669617,-0.006994509603828192,0.5157874822616577,0.0,0.0,0.0,-1.472822904586792,-13.047446250915527,1.2469031810760498,39048.0,37260.0,40760.0,36528.0,38494.22265625,-1.4712141752243042,-13.615873336791992,1.2821440696716309
2.18,0.013790203258395195,-0.007661344949156046,0.52222740650177,0.0,0.0,0.0,-1.4794257879257202,-14.098153114318848,1.3119003772735596,38792.0,36768.0,40272.0,36916.0,38304.84375,-1.505007028579712,-14.5830659866333,1.3338842391967773
2.2,0.015681840479373932,-0.007763666100800037,0.5205633640289307,0.0,0.0,0.0,-1.5388789176940918,-15.022337913513184,1.3488686084747314,39127.0,36805.0,40215.0,37501.0,38553.0390625,-1.5452367067337036,-15.481157302856445,1.3720729351043701
2.22,0.019811753183603287,-0.009267083369195461,0.5216531753540039,0.0,0.0,0.0,-1.592253565788269,-15.87502670288086,1.3735204935073853,38839.0,38443.0,41139.0,36371.0,39363.96875,-1.6064355373382568,-16.250286102294922,1.3916733264923096
2.24,0.025997646152973175,-0.010023473761975765,0.5194923281669617,0.0,0.0,0.0,-1.608086347579956,-16.526769638061523,1.404371738433838,39553.0,39595.0,41629.0,37315.0,39680.234375,-1.6123775243759155,-16.70060920715332,1.4077492952346802
2.26,0.03275737166404724,-0.010195774957537651,0.519763708114624,0.0,0.0,0.0,-1.6106702089309692,-16.792530059814453,1.406884789466858,40015.0,40881.0,41595.0,36881.0,39994.5546875,-1.5762228965759277,-16.810625076293945,1.4028871059417725
2.28,0.04022550582885742,-0.010868432931602001,0.5163838267326355,0.0,0.0,0.0,-1.5200194120407104,-16.761911392211914,1.4017181396484375,39630.0,41366.0,43342.0,38910.0,40947.6796875,-1.4655120372772217,-16.641611099243164,1.389642596244812
2.3,0.04618095979094505,-0.011428198777139187,0.515631377696991,0.0,0.0,0.0,-1.4346492290496826,-16.443771362304688,1.362398624420166,40224.0,41024.0,43112.0,39844.0,41158.28515625,-1.4212422370910645,-16.22279930114746,1.329583764076233
2.32,0.05637754872441292,-0.011293959803879261,0.5149966478347778,0.0,0.0,0.0,-1.4175275564193726,-15.947994232177734,1.2939989566802979,40868.0,42160.0,42258.0,39638.0,41226.4375,-1.4320387840270996,-15.647482872009277,1.2423043251037598
2.34,0.06816482543945312,-0.008838767185807228,0.5146723985671997,0.0,0.0,0.0,-1.4178775548934937,-15.268183708190918,1.1915760040283203,40016.0,42766.0,43044.0,39070.0,41234.86328125,-1.3854771852493286,-14.886322975158691,1.135621190071106
2.36,0.07875579595565796,-0.00868165586143732,0.5141321420669556,0.0,0.0,0.0,-1.3146460056304932,-14.389168739318848,1.09849214553833,39449.0,43309.0,42943.0,39111.0,41184.80078125,-1.2705497741699219,-13.918210983276367,1.0454576015472412
2.38,0.08884483575820923,-0.009641708806157112,0.5137333869934082,0.0,0.0,0.0,-1.2217991352081299,-13.358512878417969,0.9862349629402161,39405.0,43805.0,42515.0,38015.0,40902.0546875,-1.1204898357391357,-12.820015907287598,0.9468538165092468
2.4,0.10279715061187744,-0.013307708315551281,0.5144989490509033,0.0,0.0,0.0,-0.9881666302680969,-12.08486557006836,0.8911150693893433,39384.0,43346.0,42102.0,38328.0,40717.9296875,-0.8696547150611877,-11.475153923034668,0.8441402316093445
2.42,0.1199941411614418,-0.013808123767375946,0.514396071434021,0.0,0.0,0.0,-0.8067153096199036,-10.801225662231445,0.786254346370697,38471.0,42963.0,42611.0,38431.0,40342.02734375,-0.7552631497383118,-10.139567375183105,0.7256017327308655
2.44,0.13528543710708618,-0.01222686655819416,0.5156742334365845,0.0,0.0,0.0,-0.6973179578781128,-9.36512279510498,0.6753003001213074,37579.0,42011.0,42699.0,38535.0,40102.2578125,-0.6466079950332642,-8.629846572875977,0.6331645250320435
2.46,0.15086869895458221,-0.011778905056416988,0.5161119103431702,0.0,0.0,0.0,-0.6044490933418274,-7.853391170501709,0.5889555811882019,37709.0,41639.0,42067.0,38505.0,39835.84765625,-0.5632959008216858,-6.995758056640625,0.5521949529647827
2.48,0.16119149327278137,-0.012337052263319492,0.5167739987373352,0.0,0.0,0.0,-0.5403924584388733,-6.233694553375244,0.5149775147438049,37208.0,41672.0,41556.0,37504.0,39365.12890625,-0.5209746360778809,-5.412609577178955,0.4756935238838196
2.5,0.17266710102558136,-0.011302586644887924,0.5192510485649109,0.0,0.0,0.0,-0.5043529272079468,-4.69632625579834,0.4346367120742798,36475.0,41045.0,42033.0,37543.0,39188.71484375,-0.48495808243751526,-3.9995055198669434,0.3977183699607849
2.52,0.18788832426071167,-0.012803290970623493,0.5203331112861633,0.0,0.0,0.0,-0.46616917848587036,-3.310926675796509,0.3768920600414276,36955.0,42111.0,41091.0,36367.0,39076.68359375,-0.4613262116909027,-2.6319527626037598,0.3465549647808075
2.54,0.20468571782112122,-0.01182755921036005,0.5214408040046692,0.0,0.0,0.0,-0.4414380192756653,-1.9648244380950928,0.3148130178451538,36523.0,41751.0,41117.0,36785.0,39012.25390625,-0.4229520261287689,-1.2799071073532104,0.27858129143714905
2.56,0.22319801151752472,-0.012129177339375019,0.5225388407707214,0.0,0.0,0.0,-0.40377289056777954,-0.6477946639060974,0.24261590838432312,35486.0,41822.0,41814.0,36874.0,38999.3203125,-0.3775256276130676,0.07638080418109894,0.19743646681308746
2.58,0.2405514270067215,-0.010925529524683952,0.5236597657203674,0.0,0.0,0.0,-0.384467214345932,0.6300655603408813,0.15448462963104248,36574.0,41604.0,40672.0,37002.0,38963.73828125,-0.37477463483810425,1.2792785167694092,0.10854510217905045
2.6,0.2543669044971466,-0.017996788024902344,0.5248980522155762,0.0,0.0,0.0,-0.3059426546096802,1.8944534063339233,0.08933347463607788,36715.0,42163.0,40213.0,36521.0,38903.43359375,-0.300728440284729,2.4725120067596436,0.028154481202363968
2.62,0.25981783866882324,-0.009320796467363834,0.5262882709503174,0.0,0.0,0.0,-0.2985425889492035,3.1000733375549316,-0.035642314702272415,35334.0,41368.0,41510.0,37096.0,38817.1640625,-0.20003549754619598,3.789755344390869,-0.06037244573235512
